"ID","inchikey","sdftitle","order","set","CVfold","NR.AhR","NR.AR","NR.AR.LBD","NR.Aromatase","NR.ER","NR.ER.LBD","NR.PPAR.gamma","SR.ARE","SR.ATAD5","SR.HSE","SR.MMP","SR.p53"
"NCGC00254839-01","DWNAQMUDCDVSLT-UHFFFAOYSA-N","NCGC00254839-01",6539,"training",NA,0,0,0,NA,0,0,NA,0,0,0,NA,0
"NCGC00255399-01","BBNQQADTFFCFGB-UHFFFAOYSA-N","NCGC00255399-01",6540,"training",NA,1,0,NA,NA,NA,0,0,1,0,0,1,0
"NCGC00259784-01","DDUHZTYCFQRHIY-RBHXEPJQSA-N","NCGC00259784-01",6541,"training",1,0,0,0,1,0,0,1,NA,1,0,0,1
"NCGC00255199-01","OUGIDAPQYNCXRA-UHFFFAOYSA-N","NCGC00255199-01",6542,"training",0,1,NA,0,1,1,0,0,1,1,0,NA,0
"NCGC00254911-01","VNKBTWQZTQIWDV-UHFFFAOYSA-N","NCGC00254911-01",6543,"training",NA,1,0,0,NA,0,0,0,1,0,0,NA,NA
"NCGC00258482-01","YIEDHPBKGZGLIK-UHFFFAOYSA-L","NCGC00258482-01",6544,"training",1,0,0,0,NA,0,0,0,1,0,NA,NA,0
"NCGC00256248-01","WHWMOMRHHQLBQQ-UHFFFAOYSA-N","NCGC00256248-01",6545,"training",NA,NA,0,0,NA,1,1,0,NA,0,0,1,0
"NCGC00258055-01","XPJVKCRENWUEJH-UHFFFAOYSA-N","NCGC00258055-01",6546,"training",NA,NA,0,0,NA,1,1,0,NA,0,0,1,0
"NCGC00258699-01","VYQNWZOUAUKGHI-UHFFFAOYSA-N","NCGC00258699-01",6547,"training",NA,NA,0,0,NA,1,1,NA,1,1,0,1,1
"NCGC00256569-01","VOXZDWNPVJITMN-SFFUCWETSA-N","NCGC00256569-01",6548,"training",3,0,1,1,NA,1,1,NA,0,0,0,1,1
"NCGC00255269-01","VHRSUDSXCMQTMA-PJHHCJLFSA-N","NCGC00255269-01",6549,"training",NA,0,1,1,NA,0,0,0,0,NA,0,NA,0
"NCGC00257082-01","HLBZWYXLQJQBKU-UHFFFAOYSA-N","NCGC00257082-01",6550,"training",4,0,0,0,NA,0,0,0,0,0,NA,NA,0
"NCGC00255347-01","YFNCATAIYKQPOO-UHFFFAOYSA-N","NCGC00255347-01",6551,"training",NA,1,0,0,NA,1,0,0,0,0,0,NA,NA
"NCGC00255226-01","HOQADATXFBOEGG-UHFFFAOYSA-N","NCGC00255226-01",6552,"training",0,1,0,0,1,0,0,0,NA,0,0,NA,0
"NCGC00256294-01","WXLFIFHRGFOVCD-UHFFFAOYSA-L","NCGC00256294-01",6553,"training",NA,0,0,0,NA,NA,0,0,0,0,0,NA,0
"NCGC00257634-01","XJENLUNLXRJLEZ-UHFFFAOYSA-M","NCGC00257634-01",6554,"training",NA,0,0,0,NA,NA,0,0,0,0,0,NA,0
"NCGC00255563-01","BAFQDKPJKOLXFZ-UHFFFAOYSA-N","NCGC00255563-01",6555,"training",4,0,0,0,1,0,0,0,NA,0,NA,0,0
"NCGC00259308-01","FBCQUCJYYPMKRO-UHFFFAOYSA-N","NCGC00259308-01",6556,"training",4,0,NA,0,0,0,0,0,0,0,0,0,0
"NCGC00090721-03","ZIUHHBKFKCYYJD-UHFFFAOYSA-N","NCGC00090721-03",6557,"training",NA,0,0,0,NA,NA,0,NA,1,0,0,0,0
"NCGC00259609-01","DXBHBZVCASKNBY-UHFFFAOYSA-N","NCGC00259609-01",6558,"training",4,1,NA,0,NA,1,1,0,1,1,0,1,NA
"NCGC00256959-01","MXSVLWZRHLXFKH-UHFFFAOYSA-N","NCGC00256959-01",6559,"training",2,1,0,0,0,1,1,0,NA,NA,0,1,0
"NCGC00256509-01","QGNJRVVDBSJHIZ-QHLGVNSISA-N","NCGC00256509-01",6560,"training",NA,0,0,0,NA,0,0,NA,NA,0,1,0,0
"NCGC00258116-01","VFTURGJPQCAITG-UHFFFAOYSA-N","NCGC00258116-01",6561,"training",NA,0,0,0,NA,NA,NA,0,0,0,0,1,0
"NCGC00254698-01","MUMQYXACQUZOFP-UHFFFAOYSA-N","NCGC00254698-01",6562,"training",3,1,0,0,0,1,1,0,1,0,0,NA,NA
"NCGC00259575-01","FJQXCDYVZAHXNS-UHFFFAOYSA-N","NCGC00259575-01",6563,"training",1,0,0,0,0,0,NA,NA,0,0,0,0,0
"NCGC00254131-01","NQIZCDQCNYCVAS-UHFFFAOYSA-N","NCGC00254131-01",6564,"training",NA,0,0,0,NA,0,0,0,0,0,0,NA,NA
"NCGC00258937-01","ACHKKGDWZVCSNH-UHFFFAOYSA-N","NCGC00258937-01",6565,"training",2,1,0,0,NA,NA,0,0,NA,0,0,0,0
"NCGC00254172-01","CUYCXSCEWNTJEZ-WAQYZQTGSA-N","NCGC00254172-01",6566,"training",4,0,0,0,0,0,0,NA,0,0,0,NA,0
"NCGC00258230-01","JLYXXMFPNIAWKQ-SHFUYGGZSA-N","NCGC00258230-01",6567,"training",NA,NA,0,0,NA,0,0,0,NA,0,0,1,0
"NCGC00254999-01","KWGUFOITWDSNQY-UHFFFAOYSA-N","NCGC00254999-01",6568,"training",4,1,0,0,0,NA,0,0,0,0,0,NA,0
"NCGC00256584-01","OZFAFGSSMRRTDW-UHFFFAOYSA-N","NCGC00256584-01",6569,"training",1,0,0,0,0,1,NA,NA,0,0,0,1,0
"NCGC00254793-01","VTNQPKFIQCLBDU-UHFFFAOYSA-N","NCGC00254793-01",6570,"training",NA,0,0,0,NA,0,0,NA,1,0,1,NA,0
"NCGC00258530-01","KMJJJTCKNZYTEY-UHFFFAOYSA-N","NCGC00258530-01",6571,"training",NA,0,0,0,NA,0,0,0,0,0,NA,NA,0
"NCGC00257446-01","GJRPAGNTTAPJCC-UHFFFAOYSA-N","NCGC00257446-01",6572,"training",NA,0,0,0,NA,0,0,0,0,0,NA,1,NA
"NCGC00257569-01","ABNDFSOIUFLJAH-UHFFFAOYSA-N","NCGC00257569-01",6573,"training",2,0,0,NA,0,0,NA,0,0,0,0,0,1
"NCGC00254452-01","CJFQUWMJNVTKDJ-DYVFJYSZSA-N","NCGC00254452-01",6574,"training",NA,NA,0,0,NA,1,0,NA,1,0,0,0,0
"NCGC00259542-01","CBCKQZAAMUWICA-UHFFFAOYSA-N","NCGC00259542-01",6575,"training",NA,1,0,0,NA,NA,NA,0,1,1,0,1,0
"NCGC00259724-01","PXWNBAGCFUDYBE-UHFFFAOYSA-N","NCGC00259724-01",6576,"training",4,1,1,0,NA,1,0,0,NA,1,0,NA,0
"NCGC00258917-01","LJTFFORYSFGNCT-UHFFFAOYSA-N","NCGC00258917-01",6577,"training",NA,1,0,0,NA,0,0,0,NA,0,1,NA,0
"NCGC00259129-01","IZUKQUVSCNEFMJ-UHFFFAOYSA-N","NCGC00259129-01",6578,"training",NA,NA,0,0,NA,0,0,0,1,0,NA,1,0
"NCGC00254393-01","IZUKQUVSCNEFMJ-UHFFFAOYSA-N","NCGC00254393-01",6579,"training",NA,1,0,0,NA,NA,0,0,1,0,0,NA,0
"NCGC00257395-01","WXNRYSGJLQFHBR-UHFFFAOYSA-N","NCGC00257395-01",6580,"training",0,1,NA,0,0,1,1,0,0,0,1,1,0
"NCGC00257251-01","KTAULCNFQYFKTN-HSZRJFAPSA-N","NCGC00257251-01",6581,"training",NA,0,0,0,NA,1,0,0,NA,0,0,0,NA
"NCGC00255839-01","BACYUWVYYTXETD-UHFFFAOYSA-N","NCGC00255839-01",6582,"training",0,0,0,0,0,NA,0,1,1,0,0,0,NA
"NCGC00254495-01","MKXKFYHWDHIYRV-UHFFFAOYSA-N","NCGC00254495-01",6583,"training",0,0,0,0,1,NA,0,0,1,0,0,1,NA
"NCGC00257298-01","RBWGAPACMHUDKS-WLHGVMLRSA-N","NCGC00257298-01",6584,"training",3,1,0,0,0,NA,0,0,1,0,0,NA,0
"NCGC00256486-01","POULHZVOKOAJMA-UHFFFAOYSA-N","NCGC00256486-01",6585,"training",1,0,0,0,0,NA,0,0,0,0,NA,0,0
"NCGC00254477-01","OMSPUVWUIHNYCS-UHFFFAOYSA-N","NCGC00254477-01",6586,"training",NA,0,0,0,NA,0,0,1,1,0,0,NA,NA
"NCGC00254328-01","TWFZGCMQGLPBSX-UHFFFAOYSA-N","NCGC00254328-01",6587,"training",0,1,0,NA,NA,NA,0,0,0,0,0,0,1
"NCGC00259658-01","WSSJONWNBBTCMG-UHFFFAOYSA-N","NCGC00259658-01",6588,"training",2,NA,0,0,NA,0,0,0,0,0,1,NA,0
"NCGC00256225-01","IRJKSAIGIYODAN-UHFFFAOYSA-N","NCGC00256225-01",6589,"training",NA,1,0,0,NA,NA,0,0,0,0,0,NA,0
"NCGC00254823-01","VEMKTZHHVJILDY-UHFFFAOYSA-N","NCGC00254823-01",6590,"training",1,0,0,0,0,0,0,NA,1,0,1,NA,0
"NCGC00256856-01","IMKJGXCIJJXALX-SHUKQUCYSA-N","NCGC00256856-01",6591,"training",NA,0,0,0,NA,0,0,0,NA,0,0,NA,0
"NCGC00258259-01","FEMOMIGRRWSMCU-UHFFFAOYSA-N","NCGC00258259-01",6592,"training",NA,1,0,0,NA,0,0,NA,NA,0,0,1,1
"NCGC00259234-01","RYYVLZVUVIJVGH-UHFFFAOYSA-N","NCGC00259234-01",6593,"training",0,0,0,0,0,NA,0,0,1,0,0,NA,0
"NCGC00260053-01","IZMJMCDDWKSTTK-UHFFFAOYSA-N","NCGC00260053-01",6594,"training",NA,1,NA,0,NA,NA,0,0,1,1,0,1,0
"NCGC00254291-01","ZBRHTUMWSDPCMI-UHFFFAOYSA-N","NCGC00254291-01",6595,"training",1,0,0,0,0,NA,0,0,NA,0,0,0,0
"NCGC00257246-01","MBMQEIFVQACCCH-QBODLPLBSA-N","NCGC00257246-01",6596,"training",NA,NA,0,0,NA,1,1,0,NA,0,1,1,1
"NCGC00254342-01","PVUBSZGNXLNTLX-UHFFFAOYSA-N","NCGC00254342-01",6597,"training",0,1,0,0,0,1,1,0,1,0,0,1,NA
"NCGC00259334-01","QFOHBWFCKVYLES-UHFFFAOYSA-N","NCGC00259334-01",6598,"training",NA,0,0,0,NA,1,1,0,1,1,0,NA,NA
"NCGC00254294-01","QFOHBWFCKVYLES-UHFFFAOYSA-N","NCGC00254294-01",6599,"training",NA,NA,0,0,NA,1,1,0,0,NA,0,1,0
"NCGC00254218-01","REFJWTPEDVJJIY-UHFFFAOYSA-N","NCGC00254218-01",6600,"training",4,1,0,0,NA,NA,1,0,NA,0,0,1,0
"NCGC00257532-01","ZSBDGXGICLIJGD-UHFFFAOYSA-N","NCGC00257532-01",6601,"training",NA,0,0,0,NA,1,1,NA,1,0,0,1,NA
"NCGC00257862-01","NDACNGSDAFKTGE-UHFFFAOYSA-N","NCGC00257862-01",6602,"training",NA,NA,0,0,NA,1,1,0,NA,0,0,1,0
"NCGC00255654-01","FEBLZLNTKCEFIT-VSXGLTOVSA-N","NCGC00255654-01",6603,"training",NA,0,1,0,NA,0,0,0,0,NA,0,NA,0
"NCGC00257823-01","FCSHMCFRCYZTRQ-UHFFFAOYSA-N","NCGC00257823-01",6604,"training",3,0,0,0,0,0,0,0,NA,0,1,NA,0
"NCGC00256322-01","KAJICSGLHKRDLN-UHFFFAOYSA-N","NCGC00256322-01",6605,"training",NA,0,0,0,NA,NA,0,0,NA,0,1,1,0
"NCGC00259377-01","YHMYGUUIMTVXNW-UHFFFAOYSA-N","NCGC00259377-01",6606,"training",1,NA,1,0,NA,0,0,0,0,0,0,0,0
"NCGC00259981-01","BCZXFFBUYPCTSJ-UHFFFAOYSA-L","NCGC00259981-01",6607,"training",2,0,0,0,NA,NA,NA,0,0,0,0,0,0
"NCGC00260091-01","HNUKMDPEDCSDKO-UHFFFAOYSA-L","NCGC00260091-01",6608,"training",NA,0,0,0,NA,0,0,0,NA,0,NA,0,0
"NCGC00255450-01","UFUQRRYHIHJMPB-UHFFFAOYSA-L","NCGC00255450-01",6609,"training",NA,0,0,0,NA,NA,0,0,1,0,0,NA,0
"NCGC00255591-01","UDMXIGPLHJOQKB-ZPZFBZIMSA-L","NCGC00255591-01",6610,"training",NA,0,0,0,NA,NA,0,0,0,0,0,NA,0
"NCGC00255331-01","RZSYLLSAWYUBPE-UHFFFAOYSA-L","NCGC00255331-01",6611,"training",NA,0,0,0,NA,NA,0,0,0,0,0,NA,0
"NCGC00254423-01","CEZCCHQBSQPRMU-LLIZZRELSA-L","NCGC00254423-01",6612,"training",NA,0,0,0,NA,NA,0,0,0,0,0,NA,0
"NCGC00255498-01","WPWNIQBSYQVEKJ-LTRPLHCISA-M","NCGC00255498-01",6613,"training",NA,1,0,0,NA,0,0,0,NA,0,0,NA,0
"NCGC00255530-01","CQPFMGBJSMSXLP-UHFFFAOYSA-M","NCGC00255530-01",6614,"training",NA,1,0,0,NA,0,0,0,NA,0,0,NA,0
"NCGC00253921-01","UUIVKBHZENILKB-UHFFFAOYSA-N","NCGC00253921-01",6615,"training",NA,0,0,0,NA,NA,0,0,NA,0,0,0,0
"NCGC00258825-01","BSWWXRFVMJHFBN-UHFFFAOYSA-N","NCGC00258825-01",6616,"training",3,NA,0,0,0,0,0,NA,1,0,0,1,1
"NCGC00257710-01","WHPVYXDFIXRKLN-UHFFFAOYSA-N","NCGC00257710-01",6617,"training",3,NA,NA,0,0,0,0,0,0,0,0,1,0
"NCGC00255243-01","FJDPATXIBIBRIM-UHFFFAOYSA-N","NCGC00255243-01",6618,"training",1,NA,0,0,0,0,0,0,0,0,0,NA,0
"NCGC00256992-01","YFRLQYJXUZRYDN-UHFFFAOYSA-K","NCGC00256992-01",6619,"training",1,0,0,0,0,0,0,0,NA,0,NA,0,0
"NCGC00254933-01","DZNVIZQPWLDQHI-UHFFFAOYSA-N","NCGC00254933-01",6620,"training",NA,0,0,0,NA,0,0,0,NA,0,NA,0,0
"NCGC00256014-01","VQMQXWYQIIUJIT-UHFFFAOYSA-N","NCGC00256014-01",6621,"training",NA,0,0,0,NA,0,0,NA,NA,0,0,0,0
"NCGC00256631-01","FAOZLTXFLGPHNG-KNAQIMQKSA-N","NCGC00256631-01",6622,"training",NA,0,1,1,NA,0,0,NA,0,0,0,NA,0
"NCGC00255757-01","IKTHMQYJOWTSJO-UHFFFAOYSA-N","NCGC00255757-01",6623,"training",NA,0,0,0,NA,0,0,0,0,0,NA,1,NA
"NCGC00256740-01","GRMDKKJYMUDEJO-WCWDXBQESA-N","NCGC00256740-01",6624,"training",2,1,0,0,0,0,NA,NA,1,0,0,1,0
"NCGC00258351-01","XYXJKPCGSGVSBO-UHFFFAOYSA-N","NCGC00258351-01",6625,"training",3,0,0,0,1,0,0,0,0,0,NA,1,NA
"NCGC00258982-01","ZDPLUSVKGBFPIW-UHFFFAOYSA-N","NCGC00258982-01",6626,"training",1,0,NA,0,0,0,0,0,NA,0,0,0,0
"NCGC00260024-01","KFZMGEQAYNKOFK-UHFFFAOYSA-N","NCGC00260024-01",6627,"training",NA,0,0,NA,NA,0,0,0,0,0,NA,0,0
"NCGC00254354-01","RAVIZVQZGXBOQO-UHFFFAOYSA-N","NCGC00254354-01",6628,"training",3,0,0,0,0,0,0,NA,NA,0,0,0,0
"NCGC00256900-01","NFAVNWJJYQAGNB-UHFFFAOYSA-N","NCGC00256900-01",6629,"training",NA,0,0,0,NA,0,0,1,NA,0,NA,0,0
"NCGC00259174-01","SJWFXCIHNDVPSH-UHFFFAOYSA-N","NCGC00259174-01",6630,"training",4,0,0,0,NA,0,0,0,NA,0,0,NA,0
"NCGC00255000-01","QCAWEPFNJXQPAN-UHFFFAOYSA-N","NCGC00255000-01",6631,"training",4,NA,0,0,0,0,0,0,0,0,0,NA,0
"NCGC00258651-01","LLPMAOBOEQFPRE-UHFFFAOYSA-N","NCGC00258651-01",6632,"training",4,1,0,0,0,0,0,0,NA,0,0,NA,0
"NCGC00183001-01","GYHCTFXIZSNGJT-UHFFFAOYSA-N","NCGC00183001-01",6633,"training",4,0,0,0,NA,0,0,NA,0,0,0,1,0
"NCGC00254051-01","NJDBZBVQIMZWPP-SFHVURJKSA-N","NCGC00254051-01",6634,"training",1,0,0,NA,0,0,0,0,NA,0,0,0,0
"NCGC00254251-01","CIFWZNRJIBNXRE-UHFFFAOYSA-N","NCGC00254251-01",6635,"training",NA,1,0,0,NA,NA,0,0,1,0,0,NA,0
"NCGC00257790-01","FMJSMJQBSVNSBF-UHFFFAOYSA-N","NCGC00257790-01",6636,"training",0,0,NA,0,1,0,0,0,1,0,0,NA,0
"NCGC00257002-01","CGSLYBDCEGBZCG-UHFFFAOYSA-N","NCGC00257002-01",6637,"training",4,0,0,0,0,0,0,0,0,0,NA,NA,0
"NCGC00259348-01","KZCOBXFFBQJQHH-UHFFFAOYSA-N","NCGC00259348-01",6638,"training",2,0,NA,0,NA,0,0,0,0,0,0,0,0
"NCGC00258724-01","FJNCPBNCTRDXFB-UHFFFAOYSA-N","NCGC00258724-01",6639,"training",NA,0,0,0,NA,NA,0,0,NA,0,1,0,1
"NCGC00259495-01","IMPPGHMHELILKG-UHFFFAOYSA-N","NCGC00259495-01",6640,"training",2,1,0,0,1,NA,0,0,NA,0,0,0,0
"NCGC00256790-01","LKVFCSWBKOVHAH-UHFFFAOYSA-N","NCGC00256790-01",6641,"training",NA,0,0,0,NA,0,0,NA,NA,0,0,0,0
"NCGC00258888-01","DECIPOUIJURFOJ-UHFFFAOYSA-N","NCGC00258888-01",6642,"training",4,1,0,0,0,0,0,0,NA,0,NA,0,0
"NCGC00258195-01","KOYJWFGMEBETBU-UHFFFAOYSA-N","NCGC00258195-01",6643,"training",NA,1,0,0,NA,1,0,0,NA,1,0,NA,0
"NCGC00259390-01","BXNANOICGRISHX-UHFFFAOYSA-N","NCGC00259390-01",6644,"training",0,1,0,0,NA,NA,0,0,0,0,0,NA,0
"NCGC00254673-01","BXNANOICGRISHX-UHFFFAOYSA-N","NCGC00254673-01",6645,"training",0,1,0,0,0,0,0,0,NA,0,0,NA,0
"NCGC00259435-01","ZMRUPTIKESYGQW-UHFFFAOYSA-N","NCGC00259435-01",6646,"training",0,0,0,0,0,0,0,NA,0,0,0,NA,0
"NCGC00256370-01","VBCPVIWPDJVHAN-UHFFFAOYSA-N","NCGC00256370-01",6647,"training",NA,0,0,0,NA,1,1,0,NA,0,1,1,NA
"NCGC00257568-01","RAGSWDIQBBZLLL-UHFFFAOYSA-N","NCGC00257568-01",6648,"training",3,0,0,0,0,0,0,0,1,1,0,NA,NA
"NCGC00254264-01","PCHPORCSPXIHLZ-UHFFFAOYSA-N","NCGC00254264-01",6649,"training",1,0,0,0,NA,NA,0,0,0,0,0,NA,0
"NCGC00258054-01","XHLQMKQBCHYRLC-UHFFFAOYSA-N","NCGC00258054-01",6650,"training",NA,NA,0,0,NA,NA,0,0,0,0,0,0,0
"NCGC00258571-01","CTENFNNZBMHDDG-UHFFFAOYSA-N","NCGC00258571-01",6651,"training",NA,NA,0,0,NA,NA,0,0,1,0,0,0,0
"NCGC00257461-01","KYPYTERUKNKOLP-UHFFFAOYSA-N","NCGC00257461-01",6652,"training",NA,0,0,0,NA,1,1,NA,1,0,1,1,NA
"NCGC00254689-01","NYPJDWWKZLNGGM-RPWUZVMVSA-N","NCGC00254689-01",6653,"training",0,0,0,0,0,0,0,0,0,0,NA,NA,0
"NCGC00258833-01","XKJMBINCVNINCA-UHFFFAOYSA-N","NCGC00258833-01",6654,"training",NA,1,0,0,NA,NA,0,0,NA,0,0,1,0
"NCGC00260007-01","AAOVKJBEBIDNHE-UHFFFAOYSA-N","NCGC00260007-01",6655,"training",3,0,0,0,NA,NA,0,0,0,1,0,0,0
"NCGC00258999-01","OQMBBFQZGJFLBU-UHFFFAOYSA-N","NCGC00258999-01",6656,"training",NA,0,0,0,NA,NA,0,0,1,0,0,NA,0
"NCGC00258538-01","YTISFYMPVILQRL-UHFFFAOYSA-N","NCGC00258538-01",6657,"training",0,NA,0,0,1,0,0,0,1,0,0,0,0
"NCGC00259715-01","ASLWPAWFJZFCKF-UHFFFAOYSA-N","NCGC00259715-01",6658,"training",3,0,0,0,1,0,0,0,0,0,0,NA,0
"NCGC00181915-01","ZAKRMJAETCUYKK-UHFFFAOYSA-N","NCGC00181915-01",6659,"training",3,NA,1,0,NA,NA,0,0,0,1,0,0,0
"NCGC00254844-01","NXJCRELRQHZBQA-UHFFFAOYSA-N","NCGC00254844-01",6660,"training",NA,0,0,0,NA,0,0,0,NA,0,0,NA,0
"NCGC00255342-01","IMSSROKUHAOUJS-MJCUULBUSA-N","NCGC00255342-01",6661,"training",3,0,0,0,0,1,1,0,NA,0,0,NA,0
"NCGC00259865-01","LMNZTLDVJIUSHT-UHFFFAOYSA-N","NCGC00259865-01",6662,"training",3,0,0,0,NA,0,0,0,NA,0,0,0,NA
"NCGC00255369-01","HDHLIWCXDDZUFH-UHFFFAOYSA-N","NCGC00255369-01",6663,"training",NA,1,0,0,NA,0,0,0,NA,0,NA,1,0
"NCGC00255121-01","GBIHOLCMZGAKNG-CGAIIQECSA-N","NCGC00255121-01",6664,"training",0,0,0,0,NA,0,0,0,0,0,NA,1,0
"NCGC00257131-01","FGBJXOREULPLGL-UHFFFAOYSA-N","NCGC00257131-01",6665,"training",NA,0,0,0,NA,0,0,0,0,1,NA,NA,0
"NCGC00260452-01","CWFIYYOQYVYBPW-UHFFFAOYSA-N","NCGC00260452-01",6666,"training",NA,1,1,0,NA,0,0,0,NA,0,0,NA,0
"NCGC00258400-01","RIKJWJIWXCUKQV-UHFFFAOYSA-N","NCGC00258400-01",6667,"training",NA,NA,0,0,NA,1,0,0,NA,0,0,1,0
"NCGC00257554-01","VTWQUFUBSCXPOW-UHFFFAOYSA-N","NCGC00257554-01",6668,"training",NA,0,0,0,NA,NA,0,0,1,0,0,NA,0
"NCGC00254187-01","ATGUVEKSASEFFO-UHFFFAOYSA-N","NCGC00254187-01",6669,"training",1,NA,0,0,0,0,0,0,1,0,0,0,NA
"NCGC00259528-01","DGQLVPJVXFOQEV-JNVSTXMASA-N","NCGC00259528-01",6670,"training",0,0,0,0,NA,NA,0,0,NA,0,0,0,0
"NCGC00254547-01","NXFQHRVNIOXGAQ-UHFFFAOYSA-N","NCGC00254547-01",6671,"training",NA,0,0,NA,NA,0,0,NA,1,0,0,1,0
"NCGC00258097-01","SODJJEXAWOSSON-UHFFFAOYSA-N","NCGC00258097-01",6672,"training",NA,1,NA,0,NA,1,1,0,0,0,0,1,NA
"NCGC00254614-01","GYSSRZJIHXQEHQ-UHFFFAOYSA-N","NCGC00254614-01",6673,"training",4,1,0,NA,NA,1,0,0,NA,0,0,0,0
"NCGC00091044-02","VDEUYMSGMPQMIK-UHFFFAOYSA-N","NCGC00091044-02",6674,"training",NA,0,0,0,NA,0,0,0,NA,0,0,0,NA
"NCGC00257451-01","BJAABGGGEMTGDF-GWYARAEGSA-N","NCGC00257451-01",6675,"training",1,0,0,0,0,NA,0,0,NA,0,0,0,0
"NCGC00255233-01","SUFUKZSWUHZXAV-BTJKTKAUSA-N","NCGC00255233-01",6676,"training",NA,NA,0,NA,NA,0,0,1,1,0,0,1,0
"NCGC00259546-01","HEMJJKBWTPKOJG-UHFFFAOYSA-N","NCGC00259546-01",6677,"training",4,NA,0,0,0,NA,0,0,0,0,0,0,0
"NCGC00258286-01","KAUQJMHLAFIZDU-UHFFFAOYSA-N","NCGC00258286-01",6678,"training",0,NA,0,0,0,NA,0,0,0,0,0,0,0
"NCGC00257021-01","ULQISTXYYBZJSJ-UHFFFAOYSA-N","NCGC00257021-01",6679,"training",NA,NA,0,0,NA,0,0,1,1,0,0,NA,0
"NCGC00257334-01","CYUZOYPRAQASLN-UHFFFAOYSA-N","NCGC00257334-01",6680,"training",4,NA,0,0,0,0,0,NA,1,0,0,0,0
"NCGC00164168-02","FHESUNXRPBHDQM-UHFFFAOYSA-N","NCGC00164168-02",6681,"training",NA,1,0,NA,NA,1,0,0,0,NA,0,0,0
"NCGC00255428-01","PQKBPHSEKWERTG-LLVKDONJSA-N","NCGC00255428-01",6682,"training",NA,0,0,NA,NA,0,0,0,NA,0,0,0,0
"NCGC00260518-01","BMVWCPGVLSILMU-UHFFFAOYSA-N","NCGC00260518-01",6683,"training",NA,0,0,0,NA,1,NA,0,0,0,0,NA,0
"NCGC00255895-01","GJJSUPSPZIZYPM-UHFFFAOYSA-N","NCGC00255895-01",6684,"training",1,0,0,0,NA,0,0,0,0,0,0,NA,0
"NCGC00260423-01","CMCWWLVWPDLCRM-UHFFFAOYSA-N","NCGC00260423-01",6685,"training",NA,NA,0,0,NA,0,0,NA,0,0,0,0,0
"NCGC00256353-01","DDUHZTYCFQRHIY-RBHXEPJQSA-N","NCGC00256353-01",6686,"training",1,NA,0,0,1,0,0,0,NA,1,0,0,1
"NCGC00257283-01","WWYNJERNGUHSAO-XUDSTZEESA-N","NCGC00257283-01",6687,"training",1,0,1,1,0,1,1,0,NA,0,0,0,0
"NCGC00254341-01","NIBCDDKWFDEBEP-UHFFFAOYSA-N","NCGC00254341-01",6688,"training",2,0,0,0,0,0,0,NA,0,0,0,NA,0
"NCGC00254426-01","VHHGUBHZBLPTKL-UHFFFAOYSA-N","NCGC00254426-01",6689,"training",2,0,0,0,0,0,0,0,NA,0,0,NA,0
"NCGC00254108-01","DGYJWEFQVJQFIA-LMOVPXPDSA-N","NCGC00254108-01",6690,"training",4,0,0,0,0,0,0,0,0,0,NA,0,0
"NCGC00090965-04","QELSKZZBTMNZEB-UHFFFAOYSA-N","NCGC00090965-04",6691,"training",NA,NA,0,0,NA,1,1,0,NA,0,0,1,0
"NCGC00259925-01","UQQYIAVMUUJWGX-UHFFFAOYSA-N","NCGC00259925-01",6692,"training",0,1,0,0,1,1,1,0,NA,0,1,1,NA
"NCGC00258793-01","IGFHQQFPSIBGKE-UHFFFAOYSA-N","NCGC00258793-01",6693,"training",NA,0,0,0,NA,1,0,0,NA,0,0,NA,0
"NCGC00257335-01","LVLNPXCISNPHLE-UHFFFAOYSA-N","NCGC00257335-01",6694,"training",0,NA,0,0,0,1,1,0,NA,0,0,1,0
"NCGC00255595-01","UKHVLWKBNNSRRR-ODZAUARKSA-M","NCGC00255595-01",6695,"training",NA,0,0,0,NA,0,0,NA,1,0,0,0,NA
"NCGC00254208-01","MZWCHWWQSPPZRH-UHFFFAOYSA-M","NCGC00254208-01",6696,"training",0,0,0,0,0,0,0,NA,NA,0,0,1,0
"NCGC00256681-01","XFTALRAZSCGSKN-UHFFFAOYSA-M","NCGC00256681-01",6697,"training",0,0,0,0,0,0,0,NA,1,0,0,NA,0
"NCGC00256368-01","GDEBSAWXIHEMNF-UHFFFAOYSA-O","NCGC00256368-01",6698,"training",4,1,0,0,NA,1,NA,0,NA,0,0,0,0
"NCGC00255019-01","SPNQRCTZKIBOAX-UHFFFAOYSA-N","NCGC00255019-01",6699,"training",2,0,0,0,0,1,0,NA,0,0,0,NA,0
"NCGC00256047-01","KNHGNICBXADRMC-UHFFFAOYSA-N","NCGC00256047-01",6700,"training",1,NA,0,0,1,0,0,0,0,0,0,NA,0
"NCGC00256570-01","CUARLQDWYSRQDF-UHFFFAOYSA-N","NCGC00256570-01",6701,"training",0,1,0,0,0,0,0,0,NA,0,0,1,0
"NCGC00260009-01","WBLZUCOIBUDNBV-UHFFFAOYSA-N","NCGC00260009-01",6702,"training",0,NA,0,0,NA,0,0,0,0,0,NA,0,0
"NCGC00258554-01","HQOJMTATBXYHNR-UHFFFAOYSA-M","NCGC00258554-01",6703,"training",3,0,0,0,1,0,0,NA,0,0,0,0,NA
"NCGC00256941-01","MONMFXREYOKQTI-UHFFFAOYSA-N","NCGC00256941-01",6704,"training",4,0,0,NA,NA,0,0,0,NA,0,0,0,0
